"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980305","18501","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666573","","10.04","1","65641","19757941","18501","AMPLICON","METAGENOMIC","PCR"
"SRX15980304","18499","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666570","","10.07","1","66303","19957203","18499","AMPLICON","METAGENOMIC","PCR"
"SRX15980303","18494","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666571","","14.55","1","92383","27807283","18494","AMPLICON","METAGENOMIC","PCR"
"SRX15980302","18441","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666569","","15.79","1","104654","31500854","18441","AMPLICON","METAGENOMIC","PCR"
"SRX15980301","18435","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666568","","9.17","1","60205","18121705","18435","AMPLICON","METAGENOMIC","PCR"
"SRX15980300","18434","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666567","","13.07","1","81570","24552570","18434","AMPLICON","METAGENOMIC","PCR"
"SRX15980299","4484","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666566","","19.87","1","115869","34876569","4484","AMPLICON","METAGENOMIC","PCR"
"SRX15980298","18407","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666565","","13.13","1","87924","26465124","18407","AMPLICON","METAGENOMIC","PCR"
"SRX15980297","18341","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666564","","14.15","1","77826","23425626","18341","AMPLICON","METAGENOMIC","PCR"
"SRX15980296","18311","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666563","","15.65","1","99879","30063579","18311","AMPLICON","METAGENOMIC","PCR"
"SRX15980295","18281","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666562","","11.68","1","75687","22781787","18281","AMPLICON","METAGENOMIC","PCR"
"SRX15980294","18271","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666560","","12.05","1","74108","22306508","18271","AMPLICON","METAGENOMIC","PCR"
"SRX15980293","18270","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666561","","18.42","1","112407","33834507","18270","AMPLICON","METAGENOMIC","PCR"
"SRX15980292","18257","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666559","","13.51","1","86347","25990447","18257","AMPLICON","METAGENOMIC","PCR"
"SRX15980291","18216","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666558","","12.06","1","64263","19343163","18216","AMPLICON","METAGENOMIC","PCR"
"SRX15980290","18203","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666557","","14.17","1","90355","27196855","18203","AMPLICON","METAGENOMIC","PCR"
"SRX15980289","18185","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666556","","1.3","1","7954","2394154","18185","AMPLICON","METAGENOMIC","PCR"
"SRX15980288","4480","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666555","","10.94","1","67750","20392750","4480","AMPLICON","METAGENOMIC","PCR"
"SRX15980287","18094","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666554","","26.07","1","138062","41556662","18094","AMPLICON","METAGENOMIC","PCR"
"SRX15980286","18090","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666553","","14.84","1","95274","28677474","18090","AMPLICON","METAGENOMIC","PCR"
"SRX15980285","18085","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666552","","13.55","1","84831","25534131","18085","AMPLICON","METAGENOMIC","PCR"
"SRX15980284","18076","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666550","","13.61","1","73843","22226743","18076","AMPLICON","METAGENOMIC","PCR"
"SRX15980283","18075","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666551","","17.88","1","95620","28781620","18075","AMPLICON","METAGENOMIC","PCR"
"SRX15980282","17099","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666549","","19.56","1","124094","37352294","17099","AMPLICON","METAGENOMIC","PCR"
"SRX15980281","17084","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666548","","12.04","1","76642","23069242","17084","AMPLICON","METAGENOMIC","PCR"
"SRX15980280","4466","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666546","","9.21","1","52982","15947582","4466","AMPLICON","METAGENOMIC","PCR"
"SRX15980279","17076","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666547","","11.87","1","77359","23285059","17076","AMPLICON","METAGENOMIC","PCR"
"SRX15980278","17073","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666545","","15.72","1","97777","29430877","17073","AMPLICON","METAGENOMIC","PCR"
"SRX15980277","17065","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666544","","9.74","1","62834","18913034","17065","AMPLICON","METAGENOMIC","PCR"
"SRX15980276","17060","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666543","","13.88","1","74807","22516907","17060","AMPLICON","METAGENOMIC","PCR"
"SRX15980275","17058","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666541","","12.56","1","66548","20030948","17058","AMPLICON","METAGENOMIC","PCR"
"SRX15980274","17054","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666542","","14.09","1","89148","26833548","17054","AMPLICON","METAGENOMIC","PCR"
"SRX15980273","17053","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666539","","17.74","1","109219","32874919","17053","AMPLICON","METAGENOMIC","PCR"
"SRX15980272","17050","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666540","","13.33","1","82874","24945074","17050","AMPLICON","METAGENOMIC","PCR"
"SRX15980271","17043","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666538","","16.36","1","98573","29670473","17043","AMPLICON","METAGENOMIC","PCR"
"SRX15980270","17033","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666537","","12.1","1","79133","23819033","17033","AMPLICON","METAGENOMIC","PCR"
"SRX15980269","4453","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666536","","16.22","1","115687","34821787","4453","AMPLICON","METAGENOMIC","PCR"
"SRX15980268","17021","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666535","","25.22","1","155043","46667943","17021","AMPLICON","METAGENOMIC","PCR"
"SRX15980267","17020","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666534","","13.25","1","81211","24444511","17020","AMPLICON","METAGENOMIC","PCR"
"SRX15980266","17017","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666533","","11.82","1","71861","21630161","17017","AMPLICON","METAGENOMIC","PCR"
"SRX15980265","16978","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666532","","22.94","1","119968","36110368","16978","AMPLICON","METAGENOMIC","PCR"
"SRX15980264","16952","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666530","","13.22","1","83771","25215071","16952","AMPLICON","METAGENOMIC","PCR"
"SRX15980263","16947","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666531","","9.18","1","60248","18134648","16947","AMPLICON","METAGENOMIC","PCR"
"SRX15980262","16922","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666529","","16.98","1","103848","31258248","16922","AMPLICON","METAGENOMIC","PCR"
"SRX15980261","16917","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666528","","23.12","1","139507","41991607","16917","AMPLICON","METAGENOMIC","PCR"
"SRX15980260","16882","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666527","","16.93","1","108035","32518535","16882","AMPLICON","METAGENOMIC","PCR"
"SRX15980259","16876","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666526","","13.77","1","88681","26692981","16876","AMPLICON","METAGENOMIC","PCR"
"SRX15980258","4452","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666525","","6.6","1","47845","14401345","4452","AMPLICON","METAGENOMIC","PCR"
"SRX15980257","1960","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666524","","17.73","1","96022","28902622","1960","AMPLICON","METAGENOMIC","PCR"
"SRX15980256","16872","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666523","","11.65","1","61297","18450397","16872","AMPLICON","METAGENOMIC","PCR"
"SRX15980255","16862","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666522","","8.66","1","55617","16740717","16862","AMPLICON","METAGENOMIC","PCR"
"SRX15980254","16830","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666521","","15.75","1","84968","25575368","16830","AMPLICON","METAGENOMIC","PCR"
"SRX15980253","16825","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666520","","15.9","1","101045","30414545","16825","AMPLICON","METAGENOMIC","PCR"
"SRX15980252","16805","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666519","","12.27","1","78777","23711877","16805","AMPLICON","METAGENOMIC","PCR"
"SRX15980251","16792","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666518","","12.45","1","79157","23826257","16792","AMPLICON","METAGENOMIC","PCR"
"SRX15980250","16785","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666517","","15.96","1","99330","29898330","16785","AMPLICON","METAGENOMIC","PCR"
"SRX15980249","16781","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666516","","10.94","1","68868","20729268","16781","AMPLICON","METAGENOMIC","PCR"
"SRX15980248","16771","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666515","","13.37","1","82391","24799691","16771","AMPLICON","METAGENOMIC","PCR"
"SRX15980247","16732","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666514","","13.03","1","79809","24022509","16732","AMPLICON","METAGENOMIC","PCR"
"SRX15980246","19113","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666513","","11.46","1","68401","20588701","19113","AMPLICON","METAGENOMIC","PCR"
"SRX15980245","19105","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666512","","9.3","1","57319","17253019","19105","AMPLICON","METAGENOMIC","PCR"
"SRX15980244","19102","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666511","","11.7","1","62225","18729725","19102","AMPLICON","METAGENOMIC","PCR"
"SRX15980243","19099","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666510","","25.89","1","138085","41563585","19099","AMPLICON","METAGENOMIC","PCR"
"SRX15980242","19096","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666509","","11.49","1","69297","20858397","19096","AMPLICON","METAGENOMIC","PCR"
"SRX15980241","19094","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666507","","9.7","1","58550","17623550","19094","AMPLICON","METAGENOMIC","PCR"
"SRX15980240","19093","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666508","","11.08","1","66556","20033356","19093","AMPLICON","METAGENOMIC","PCR"
"SRX15980239","4539","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666506","","3.15","1","19696","5928496","4539","AMPLICON","METAGENOMIC","PCR"
"SRX15980238","19090","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666504","","11.48","1","83041","24995341","19090","AMPLICON","METAGENOMIC","PCR"
"SRX15980237","19088","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666505","","9.67","1","51873","15613773","19088","AMPLICON","METAGENOMIC","PCR"
"SRX15980236","19072","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666503","","10.47","1","63234","19033434","19072","AMPLICON","METAGENOMIC","PCR"
"SRX15980235","19065","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666502","","9.8","1","59142","17801742","19065","AMPLICON","METAGENOMIC","PCR"
"SRX15980234","19060","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666500","","10.06","1","53658","16151058","19060","AMPLICON","METAGENOMIC","PCR"
"SRX15980233","19057","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666501","","12.19","1","65433","19695333","19057","AMPLICON","METAGENOMIC","PCR"
"SRX15980232","19052","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666499","","12.49","1","77379","23291079","19052","AMPLICON","METAGENOMIC","PCR"
"SRX15980231","19051","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666497","","10.6","1","63066","18982866","19051","AMPLICON","METAGENOMIC","PCR"
"SRX15980230","19050","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666498","","10.79","1","64939","19546639","19050","AMPLICON","METAGENOMIC","PCR"
"SRX15980229","19046","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666496","","12.39","1","67205","20228705","19046","AMPLICON","METAGENOMIC","PCR"
"SRX15980228","4534","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666495","","5.87","1","42101","12672401","4534","AMPLICON","METAGENOMIC","PCR"
"SRX15980227","3870","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666493","","15.41","1","84088","25310488","3870","AMPLICON","METAGENOMIC","PCR"
"SRX15980226","19045","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666492","","7.76","1","55863","16814763","19045","AMPLICON","METAGENOMIC","PCR"
"SRX15980225","19043","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666494","","7.74","1","46502","13997102","19043","AMPLICON","METAGENOMIC","PCR"
"SRX15980224","19034","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666491","","8.34","1","48669","14649369","19034","AMPLICON","METAGENOMIC","PCR"
"SRX15980223","19031","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666489","","18.89","1","99975","30092475","19031","AMPLICON","METAGENOMIC","PCR"
"SRX15980222","19017","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666490","","11.58","1","69649","20964349","19017","AMPLICON","METAGENOMIC","PCR"
"SRX15980221","19016","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666488","","8.78","1","52790","15889790","19016","AMPLICON","METAGENOMIC","PCR"
"SRX15980220","19013","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666486","","8.07","1","48960","14736960","19013","AMPLICON","METAGENOMIC","PCR"
"SRX15980219","19010","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666487","","10.75","1","65125","19602625","19010","AMPLICON","METAGENOMIC","PCR"
"SRX15980218","19005","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666485","","12.29","1","76772","23108372","19005","AMPLICON","METAGENOMIC","PCR"
"SRX15980217","19004","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666484","","9.78","1","51112","15384712","19004","AMPLICON","METAGENOMIC","PCR"
"SRX15980216","4532","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666483","","11.18","1","69673","20971573","4532","AMPLICON","METAGENOMIC","PCR"
"SRX15980215","19002","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666482","","12.4","1","67900","20437900","19002","AMPLICON","METAGENOMIC","PCR"
"SRX15980214","19000","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666480","","8.71","1","52328","15750728","19000","AMPLICON","METAGENOMIC","PCR"
"SRX15980213","18998","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666481","","11.33","1","70105","21101605","18998","AMPLICON","METAGENOMIC","PCR"
"SRX15980212","18996","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666479","","12.19","1","71595","21550095","18996","AMPLICON","METAGENOMIC","PCR"
"SRX15980211","18995","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666477","","10.02","1","61067","18381167","18995","AMPLICON","METAGENOMIC","PCR"
"SRX15980210","18889","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666478","","15.01","1","91275","27473775","18889","AMPLICON","METAGENOMIC","PCR"
"SRX15980209","18887","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666476","","17.37","1","107368","32317768","18887","AMPLICON","METAGENOMIC","PCR"
"SRX15980208","4515","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666475","","10.06","1","57066","17176866","4515","AMPLICON","METAGENOMIC","PCR"
"SRX15980207","18885","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666474","","12.06","1","71420","21497420","18885","AMPLICON","METAGENOMIC","PCR"
"SRX15980206","18876","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666473","","9.28","1","53962","16242562","18876","AMPLICON","METAGENOMIC","PCR"
"SRX15980205","18872","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666472","","8.56","1","54769","16485469","18872","AMPLICON","METAGENOMIC","PCR"
"SRX15980204","18870","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666471","","30.49","1","159142","47901742","18870","AMPLICON","METAGENOMIC","PCR"
"SRX15980203","18868","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666470","","12.38","1","67040","20179040","18868","AMPLICON","METAGENOMIC","PCR"
"SRX15980202","18857","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666468","","30.96","1","162415","48886915","18857","AMPLICON","METAGENOMIC","PCR"
"SRX15980201","18856","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666469","","11.38","1","73266","22053066","18856","AMPLICON","METAGENOMIC","PCR"
"SRX15980200","18850","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666467","","10.48","1","68500","20618500","18850","AMPLICON","METAGENOMIC","PCR"
"SRX15980199","18849","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666466","","15.85","1","86405","26007905","18849","AMPLICON","METAGENOMIC","PCR"
"SRX15980198","18848","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666464","","8.2","1","54115","16288615","18848","AMPLICON","METAGENOMIC","PCR"
"SRX15980197","4512","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666465","","7.89","1","50454","15186654","4512","AMPLICON","METAGENOMIC","PCR"
"SRX15980196","18847","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666463","","13.44","1","73382","22087982","18847","AMPLICON","METAGENOMIC","PCR"
"SRX15980195","18846","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666461","","19.94","1","124018","37329418","18846","AMPLICON","METAGENOMIC","PCR"
"SRX15980194","18844","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666462","","12.05","1","78331","23577631","18844","AMPLICON","METAGENOMIC","PCR"
"SRX15980193","18834","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666460","","14.59","1","95973","28887873","18834","AMPLICON","METAGENOMIC","PCR"
"SRX15980192","18833","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666458","","12.26","1","81166","24430966","18833","AMPLICON","METAGENOMIC","PCR"
"SRX15980191","18829","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666459","","18.39","1","92326","27790126","18829","AMPLICON","METAGENOMIC","PCR"
